94,88,68,20,0,8,11,103,7,0,1,0,,,,0
95,88,68,20,0,8,11,103,7,0,1,0,,,,0
96,82,68,14,0,12,8,100,6,0,1,0,,20,,0
97,88,68,20,0,11,7,103,6,0,1,0,,,,0
98,88,68,20,0,8,11,103,7,0,1,0,,,,0
99,84,68,16,0,9,12,11,20,1,1,0,241,,12661,0
100,88,68,20,0,11,7,103,6,0,1,0,,,,0
101,88,68,20,0,8,11,103,7,0,1,0,,,,0
102,88,68,20,0,11,7,103,6,0,1,0,,,,0
103,88,68,20,0,8,11,103,7,0,1,0,,,,0
104,82,68,14,0,12,8,100,6,0,1,0,,20,,0
105,82,68,14,0,11,8,100,6,0,1,0,,20,,0
106,84,68,16,0,9,12,11,20,1,1,0,241,,12684,0
107,82,68,14,0,12,8,100,6,0,1,0,,20,,0
108,84,68,16,0,9,12,11,20,1,1,0,241,,12651,0
109,82,68,14,0,9,13,100,10,0,1,0,,20,,0
110,100,68,16,0,9,12,11,20,1,1,0,241,,12650,0
111,100,68,14,0,9,13,100,10,0,1,0,,20,,0
112,100,68,16,0,9,12,11,20,1,1,0,241,,12662,0
113,100,68,14,0,9,13,100,10,0,1,0,,20,,0
114,82,68,14,0,9,13,100,10,0,1,0,,20,,0
115,82,68,14,0,9,13,100,10,0,1,0,,20,,0
116,88,68,20,0,14,9,103,6,0,1,0,,,,0
117,82,68,14,0,14,10,100,6,0,1,0,,20,,0
118,88,68,20,0,10,14,103,7,0,1,0,,,,0
119,88,68,20,0,14,9,103,6,0,1,0,,,,0
120,88,68,20,0,10,14,103,7,0,1,0,,,,0
121,82,68,14,0,14,10,100,6,0,1,0,,20,,0
122,84,68,16,0,11,15,11,20,1,1,0,241,,12660,0
123,88,68,20,0,14,9,103,6,0,1,0,,,,0
124,88,68,20,0,14,9,103,6,0,1,0,,,,0
125,88,68,20,0,10,14,103,7,0,1,0,,,,0
126,82,68,14,0,14,10,100,6,0,1,0,,20,,0
127,82,68,14,0,14,10,100,6,0,1,0,,20,,0
128,88,68,20,0,11,14,103,7,0,1,0,,,,0
129,84,68,16,0,11,15,11,20,1,1,0,241,,12684,0
130,88,68,20,0,14,9,103,6,0,1,0,,,,0
131,88,68,20,0,10,14,103,7,0,1,0,,,,0
132,82,68,14,0,14,10,100,6,0,1,0,,20,,0
133,84,68,16,0,11,15,11,20,1,1,0,241,,12651,0
134,100,68,16,0,111,15,11,20,1,1,0,241,,12647,0
135,100,68,14,0,111,16,100,10,0,1,0,,20,,0
136,82,68,14,0,11,16,100,10,0,1,0,,20,,0
137,82,68,14,0,11,16,100,10,0,1,0,,20,,0
138,100,68,16,0,111,15,11,20,1,1,0,241,,12660,0
139,100,68,14,0,111,16,100,10,0,1,0,,20,,0
140,82,68,14,0,11,16,100,10,0,1,0,,20,,0
141,88,68,20,0,17,11,103,6,0,1,0,,,,0
142,82,68,14,0,17,12,100,6,0,1,0,,20,,0
143,88,68,20,0,12,17,103,7,0,1,0,,,,0
144,88,68,20,0,17,11,103,6,0,1,0,,,,0
145,88,68,20,0,12,17,103,7,0,1,0,,,,0
146,82,68,14,0,17,12,100,6,0,1,0,,20,,0
147,88,68,20,0,17,11,103,6,0,1,0,,,,0
148,88,68,20,0,17,11,103,6,0,1,0,,,,0
149,82,68,14,0,17,12,100,6,0,1,0,,20,,0
150,88,68,20,0,12,17,103,7,0,1,0,,,,0
151,82,68,14,0,17,12,100,6,0,1,0,,20,,0
152,88,68,20,0,12,17,103,7,0,1,0,,,,0
153,88,68,20,0,17,11,103,6,0,1,0,,,,0
154,82,68,14,0,17,12,100,6,0,1,0,,20,,0
155,88,68,20,0,12,17,103,7,0,1,0,,,,0
156,100,68,16,0,13,18,11,20,1,1,0,241,,12645,0
157,100,68,14,0,13,19,100,10,0,0,0,,20,,0
158,100,68,16,0,13,18,11,20,1,1,0,241,,12658,0
159,100,68,14,0,13,19,100,10,0,0,0,,20,,0
160,100,68,16,0,13,18,11,20,1,1,0,241,,12680,0
161,100,68,14,0,13,19,100,10,0,0,0,,20,,0
162,100,68,16,0,13,18,11,20,1,1,0,241,,12648,0
163,100,68,14,0,13,19,100,10,0,1,0,,20,,0
164,100,68,16,0,13,18,11,20,1,1,0,241,,12658,0
165,100,68,14,0,13,19,100,10,0,1,0,,20,,0
166,88,68,20,0,20,13,103,6,0,1,0,,,,0
167,82,68,14,0,20,14,100,6,0,1,0,,20,,0
168,88,68,20,0,14,20,103,7,0,1,0,,,,0
169,88,68,20,0,20,13,103,6,0,1,0,,,,0
170,82,68,14,0,20,14,100,6,0,1,0,,20,,0
171,88,68,20,0,14,20,103,7,0,1,0,,,,0
172,88,68,20,0,20,13,103,6,0,1,0,,,,0
173,82,68,14,0,20,14,100,6,0,1,0,,20,,0
174,88,68,20,0,14,20,103,7,0,1,0,,,,0
175,88,68,20,0,20,13,103,6,0,1,0,,,,0
176,82,68,14,0,20,14,100,6,0,1,0,,20,,0
177,88,68,20,0,14,20,103,7,0,1,0,,,,0
178,88,68,20,0,20,13,103,6,0,1,0,,,,0
179,88,68,20,0,14,20,103,7,0,1,0,,,,0
180,82,68,14,0,20,14,100,6,0,1,0,,20,,0
181,100,68,16,0,15,21,11,20,1,1,0,241,,12644,0
182,100,68,14,0,15,22,100,10,0,1,0,,20,,0
183,100,68,16,0,15,21,11,20,1,1,0,241,,12656,0
184,100,68,14,0,15,22,100,10,0,1,0,,20,,0
185,100,68,16,0,15,21,11,20,1,1,0,241,,12678,0
186,100,68,14,0,15,22,100,10,0,1,0,,20,,0
187,100,68,16,0,15,21,11,20,1,1,0,241,,12656,0
188,100,68,14,0,15,22,100,10,0,1,0,,20,,0
189,100,68,16,0,15,21,11,20,1,1,0,241,,12648,0
190,100,68,14,0,15,22,100,10,0,1,0,,20,,0
191,88,68,20,0,23,15,103,6,0,1,0,,,,0
192,88,68,20,0,16,23,103,7,0,1,0,,,,0
193,82,68,14,0,23,16,100,6,0,1,0,,20,,0
194,88,68,20,0,23,15,103,6,0,1,0,,,,0
195,82,68,14,0,23,16,100,6,0,1,0,,20,,0
196,88,68,20,0,16,23,103,7,0,1,0,,,,0
197,88,68,20,0,23,15,103,6,0,1,0,,,,0
198,82,68,14,0,23,16,100,6,0,1,0,,20,,0
199,88,68,20,0,16,23,103,7,0,1,0,,,,0
200,88,68,20,0,23,15,103,6,0,1,0,,,,0
201,88,68,20,0,16,23,103,7,0,1,0,,,,0
202,82,68,14,0,23,16,100,6,0,1,0,,20,,0
203,88,68,20,0,23,15,103,6,0,1,0,,,,0
204,88,68,20,0,16,23,103,7,0,1,0,,,,0
205,82,68,14,0,23,16,100,6,0,1,0,,20,,0
206,100,68,16,0,17,24,11,20,1,1,0,241,,12654,0
207,100,68,14,0,17,25,100,10,0,1,0,,20,,0
208,100,68,16,0,17,24,11,20,1,1,0,241,,12642,0
209,100,68,14,0,17,25,100,10,0,1,0,,20,,0
210,100,68,16,0,17,24,11,20,1,1,0,241,,12655,0
211,100,68,14,0,17,25,100,10,0,1,0,,20,,0
212,100,68,16,0,17,24,11,20,1,1,0,241,,12677,0
213,100,68,14,0,17,25,100,10,0,1,0,,20,,0
214,100,68,16,0,17,24,11,20,1,1,0,241,,12648,0
215,100,68,14,0,17,25,100,10,0,1,0,,20,,0
216,88,68,20,0,26,17,103,6,0,1,0,,,,0
217,88,68,20,0,18,26,103,7,0,1,0,,,,0
218,82,68,14,0,26,18,100,6,0,1,0,,20,,0
219,88,68,20,0,26,17,103,6,0,1,0,,,,0
220,88,68,20,0,18,26,103,7,0,1,0,,,,0
221,82,68,14,0,26,18,100,6,0,1,0,,20,,0
222,84,68,16,0,19,27,11,20,1,1,0,241,,12652,0
223,88,68,20,0,26,17,103,6,0,1,0,,,,0
224,88,68,20,0,18,26,103,7,0,1,0,,,,0
225,82,68,14,0,26,18,100,6,0,1,0,,20,,0
226,88,68,20,0,26,17,103,6,0,1,0,,,,0
227,88,68,20,0,18,26,103,7,0,1,0,,,,0
228,82,68,14,0,26,18,100,6,0,1,0,,20,,0
229,88,68,20,0,26,17,103,6,0,1,0,,,,0
230,88,68,20,0,18,26,103,7,0,1,0,,,,0
231,82,68,14,0,26,18,100,6,0,1,0,,20,,0
232,100,68,16,0,19,27,11,20,1,1,0,241,,12641,0
233,100,68,14,0,19,28,100,10,0,1,0,,20,,0
234,82,68,14,0,19,28,100,10,0,1,0,,20,,0
235,100,68,16,0,19,27,11,20,1,1,0,241,,12675,0
236,100,68,14,0,19,28,100,10,0,1,0,,20,,0
237,100,68,16,0,19,27,11,20,1,1,0,241,,12653,0
238,100,68,14,0,19,28,100,10,0,1,0,,20,,0
239,100,68,16,0,19,27,11,20,1,1,0,241,,12647,0
240,100,68,14,0,19,28,100,10,0,1,0,,20,,0
241,88,68,20,0,29,19,103,6,0,1,0,,,,0
242,88,68,20,0,20,29,103,7,0,1,0,,,,0
243,82,68,14,0,29,20,100,6,0,1,0,,20,,0
244,88,68,20,0,29,19,103,6,0,1,0,,,,0
245,82,68,14,0,29,20,100,6,0,1,0,,20,,0
246,88,68,20,0,20,29,103,7,0,1,0,,,,0
247,88,68,20,0,29,19,103,6,0,1,0,,,,0
248,82,68,14,0,29,20,100,6,0,1,0,,20,,0
249,88,68,20,0,20,29,103,7,0,1,0,,,,0
250,88,68,20,0,29,19,103,6,0,1,0,,,,0
251,88,68,20,0,20,29,103,7,0,1,0,,,,0
252,82,68,14,0,29,20,100,6,0,1,0,,20,,0
253,88,68,20,0,29,19,103,6,0,1,0,,,,0
254,100,68,16,0,21,30,11,20,1,1,0,241,,12640,0
255,100,68,14,0,21,31,100,10,0,1,0,,20,,0
256,82,68,14,0,29,20,100,6,0,1,0,,20,,0
257,88,68,20,0,20,29,103,7,0,1,0,,,,0
258,100,68,16,0,21,30,11,20,1,1,0,241,,12673,0
259,100,68,14,0,21,31,100,10,0,1,0,,20,,0
260,100,68,16,0,21,30,11,20,1,1,0,241,,12651,0
261,100,68,14,0,21,31,100,10,0,1,0,,20,,0
262,100,68,16,0,21,30,11,20,1,1,0,241,,12653,0
263,100,68,14,0,21,31,100,10,0,1,0,,20,,0
264,100,68,16,0,21,30,11,20,1,1,0,241,,12673,0
265,100,68,14,0,21,31,100,10,0,1,0,,20,,0
266,88,68,20,0,32,21,103,6,0,1,0,,,,0
267,88,68,20,0,32,21,103,6,0,1,0,,,,0
268,88,68,20,0,22,32,103,7,0,1,0,,,,0
269,82,68,14,0,32,22,100,6,0,1,0,,20,,0
270,88,68,20,0,22,32,103,7,0,1,0,,,,0
271,82,68,14,0,32,22,100,6,0,1,0,,20,,0
272,88,68,20,0,32,21,103,6,0,1,0,,,,0
273,88,68,20,0,32,21,103,6,0,1,0,,,,0
274,82,68,14,0,32,22,100,6,0,1,0,,20,,0
275,88,68,20,0,22,32,103,7,0,1,0,,,,0
276,88,68,20,0,22,32,103,7,0,1,0,,,,0
277,82,68,14,0,32,22,100,6,0,1,0,,20,,0
278,88,68,20,0,32,21,103,6,0,1,0,,,,0
279,88,68,20,0,22,32,103,7,0,1,0,,,,0
280,82,68,14,0,32,22,100,6,0,1,0,,20,,0
281,100,68,16,0,23,33,11,20,1,1,0,241,,12650,0
282,100,68,14,0,23,34,100,10,0,1,0,,20,,0
283,100,68,16,0,23,33,11,20,1,1,0,241,,12640,0
284,100,68,14,0,23,34,100,10,0,1,0,,20,,0
285,100,68,16,0,23,33,11,20,1,1,0,241,,12651,0
286,100,68,14,0,23,34,100,10,0,1,0,,20,,0
287,100,68,16,0,23,33,11,20,1,1,0,241,,12673,0
288,100,68,14,0,23,34,100,10,0,1,0,,20,,0
289,100,68,16,0,23,33,11,20,1,1,0,241,,12672,0
290,100,68,14,0,23,34,100,10,0,1,0,,20,,0
291,88,68,20,0,35,23,103,6,0,1,0,,,,0
292,88,68,20,0,35,23,103,6,0,1,0,,,,0
293,82,68,14,0,35,24,100,6,0,1,0,,20,,0
294,88,68,20,0,24,35,103,7,0,1,0,,,,0
295,88,68,20,0,24,35,103,7,0,1,0,,,,0
296,82,68,14,0,36,24,100,6,0,1,0,,20,,0
297,84,68,16,0,25,36,11,20,1,1,0,241,,12639,0
298,88,68,20,0,35,23,103,6,0,1,0,,,,0
299,88,68,20,0,35,23,103,6,0,1,0,,,,0
300,88,68,20,0,24,35,103,7,0,1,0,,,,0
301,88,68,20,0,24,35,103,7,0,1,0,,,,0
302,82,68,14,0,35,24,100,6,0,1,0,,20,,0
303,82,68,14,0,35,24,100,6,0,1,0,,20,,0
304,88,68,20,0,35,23,103,6,0,1,0,,,,0
305,88,68,20,0,24,35,103,7,0,1,0,,,,0
306,82,68,14,0,35,24,100,6,0,1,0,,20,,0
307,100,68,16,0,25,36,11,20,1,1,0,241,,12649,0
308,100,68,14,0,25,37,100,10,0,1,0,,20,,0
309,82,68,14,0,25,37,100,10,0,1,0,,20,,0
310,100,68,16,0,25,36,11,20,1,1,0,241,,12672,0
311,100,68,14,0,25,37,100,10,0,1,0,,20,,0
312,100,68,16,0,25,36,11,20,1,1,0,241,,12650,0
313,100,68,14,0,25,37,100,10,0,1,0,,20,,0
314,100,68,16,0,25,36,11,20,1,1,0,241,,12670,0
315,100,68,14,0,25,37,100,10,0,1,0,,20,,0
316,88,68,20,0,38,25,103,6,0,1,0,,,,0
317,88,68,20,0,38,25,103,6,0,1,0,,,,0
318,88,68,20,0,26,38,103,7,0,1,0,,,,0
319,88,68,20,0,26,38,103,7,0,1,0,,,,0
320,82,68,14,0,38,26,100,6,0,1,0,,20,,0
321,82,68,14,0,38,26,100,6,0,1,0,,20,,0
322,84,68,16,0,27,39,11,20,1,1,0,241,,12639,0
323,88,68,20,0,38,25,103,6,0,1,0,,,,0
324,88,68,20,0,38,25,103,6,0,1,0,,,,0
325,88,68,20,0,26,38,103,7,0,1,0,,,,0
326,82,68,14,0,38,26,100,6,0,1,0,,20,,0
327,82,68,14,0,38,26,100,6,0,1,0,,20,,0
328,88,68,20,0,26,38,103,7,0,1,0,,,,0
329,82,68,14,0,27,40,100,10,0,1,0,,20,,0
330,88,68,20,0,38,25,103,6,0,1,0,,,,0
331,88,68,20,0,26,38,103,7,0,1,0,,,,0
332,82,68,14,0,38,26,100,6,0,1,0,,20,,0
333,100,68,16,0,27,39,11,20,1,1,0,241,,12648,0
334,100,68,14,0,27,40,100,10,0,1,0,,20,,0
335,100,68,16,0,27,39,11,20,1,1,0,241,,12649,0
336,100,68,14,0,27,40,100,10,0,1,0,,20,,0
337,100,68,16,0,27,39,11,20,1,1,0,241,,12671,0
338,100,68,14,0,27,40,100,10,0,1,0,,20,,0
339,100,68,16,0,27,39,11,20,1,1,0,241,,12673,0
340,100,68,14,0,27,40,100,10,0,1,0,,20,,0
341,88,68,20,0,41,27,103,6,0,1,0,,,,0
342,88,68,20,0,41,27,103,6,0,1,0,,,,0
343,82,68,14,0,41,28,100,6,0,1,0,,20,,0
344,88,68,20,0,28,41,103,7,0,1,0,,,,0
345,82,68,14,0,41,28,100,6,0,1,0,,20,,0
346,88,68,20,0,28,41,103,7,0,1,0,,,,0
347,88,68,20,0,41,27,103,6,0,1,0,,,,0
348,88,68,20,0,41,27,103,6,0,1,0,,,,0
349,82,68,14,0,41,28,100,6,0,1,0,,20,,0
350,82,68,14,0,41,28,100,6,0,1,0,,20,,0
351,88,68,20,0,28,41,103,7,0,1,0,,,,0
352,88,68,20,0,28,41,103,7,0,1,0,,,,0
353,100,68,16,0,29,42,11,20,1,1,0,241,,12637,0
354,100,68,14,0,29,43,100,10,0,1,0,,20,,0
355,100,68,16,0,29,42,11,20,1,1,0,241,,12647,0
356,100,68,14,0,29,43,100,10,0,1,0,,20,,0
357,88,68,20,0,41,27,103,6,0,1,0,,,,0
358,82,68,14,0,41,28,100,6,0,1,0,,20,,0
359,88,68,20,0,28,41,103,7,0,1,0,,,,0
360,100,68,16,0,29,42,11,20,1,1,0,241,,12646,0
361,100,68,14,0,29,43,100,10,0,1,0,,20,,0
362,100,68,16,0,29,42,11,20,1,1,0,241,,12669,0
363,100,68,14,0,29,43,100,10,0,1,0,,20,,0
364,100,68,16,0,29,42,11,20,1,1,0,241,,12672,0
365,100,68,14,0,29,43,100,10,0,1,0,,20,,0
366,88,68,20,0,44,29,103,6,0,1,0,,,,0
367,88,68,20,0,44,29,103,6,0,1,0,,,,0
368,88,68,20,0,30,44,103,7,0,1,0,,,,0
369,88,68,20,0,30,44,103,7,0,1,0,,,,0
370,82,68,14,0,45,30,100,6,0,1,0,,20,,0
371,88,68,20,0,44,29,103,6,0,1,0,,,,0
372,88,68,20,0,44,29,103,6,0,1,0,,,,0
373,84,68,16,0,31,45,11,20,1,1,0,241,,12647,0
374,82,68,14,0,45,30,100,6,0,1,0,,20,,0
375,88,68,20,0,30,44,103,7,0,1,0,,,,0
376,88,68,20,0,30,44,103,7,0,1,0,,,,0
377,84,68,16,0,31,45,11,20,1,1,0,241,,12637,0
378,82,68,14,0,45,30,100,6,0,1,0,,20,,0
379,82,68,14,0,45,30,100,6,0,1,0,,20,,0
380,84,68,16,0,31,45,11,20,1,1,0,241,,12670,0
381,84,68,16,0,31,45,11,20,1,1,0,241,,12648,0
382,82,68,14,0,31,46,100,10,0,1,0,,20,,0
383,88,68,20,0,44,29,103,6,0,1,0,,,,0
384,88,68,20,0,30,44,103,7,0,1,0,,,,0
385,82,68,14,0,44,30,100,6,0,1,0,,20,,0
386,82,68,14,0,31,46,100,10,0,1,0,,20,,0
387,82,68,14,0,31,46,100,10,0,1,0,,20,,0
388,82,68,14,0,31,46,100,10,0,1,0,,20,,0
389,100,68,16,0,31,45,11,20,1,1,0,241,,12674,0
390,100,68,14,0,31,46,100,10,0,1,0,,20,,0
391,88,68,20,0,47,31,103,6,0,1,0,,,,0
392,88,68,20,0,32,47,103,7,0,1,0,,,,0
393,82,68,14,0,47,32,100,6,0,1,0,,20,,0
394,88,68,20,0,47,31,103,6,0,1,0,,,,0
395,84,68,16,0,33,48,11,20,1,1,0,241,,12637,0
396,88,68,20,0,32,47,103,7,0,1,0,,,,0
397,82,68,14,0,48,32,100,6,0,1,0,,20,,0
398,84,68,16,0,33,48,11,20,1,1,0,241,,12648,0
399,88,68,20,0,47,31,103,6,0,1,0,,,,0
400,88,68,20,0,47,31,103,6,0,1,0,,,,0
401,88,68,20,0,32,47,103,7,0,1,0,,,,0
402,88,68,20,0,32,47,103,7,0,1,0,,,,0
403,82,68,14,0,47,32,100,6,0,1,0,,20,,0
404,82,68,14,0,47,32,100,6,0,1,0,,20,,0
405,84,68,16,0,33,48,11,20,1,1,0,241,,12669,0
406,84,68,16,0,33,48,11,20,1,1,0,241,,12646,0
407,82,68,14,0,33,49,100,10,0,1,0,,20,,0
408,88,68,20,0,47,31,103,6,0,1,0,,,,0
409,88,68,20,0,32,47,103,7,0,1,0,,,,0
410,82,68,14,0,47,32,100,6,0,1,0,,20,,0
411,82,68,14,0,33,49,100,10,0,1,0,,20,,0
412,82,68,14,0,33,49,100,10,0,1,0,,20,,0
413,82,68,14,0,33,49,100,10,0,1,0,,20,,0
414,100,68,16,0,33,48,11,20,1,1,0,241,,12674,0
415,100,68,14,0,33,49,100,10,0,1,0,,20,,0
416,88,68,20,0,50,33,103,6,0,1,0,,,,0
417,82,68,14,0,50,34,100,6,0,1,0,,20,,0
418,88,68,20,0,34,50,103,7,0,1,0,,,,0
419,88,68,20,0,50,33,103,6,0,1,0,,,,0
420,88,68,20,0,50,33,103,6,0,1,0,,,,0
421,88,68,20,0,50,33,103,6,0,1,0,,,,0
422,82,68,14,0,50,34,100,6,0,1,0,,20,,0
423,88,68,20,0,34,50,103,7,0,1,0,,,,0
424,88,68,20,0,34,50,103,7,0,1,0,,,,0
425,82,68,14,0,50,34,100,6,0,1,0,,20,,0
426,88,68,20,0,34,50,103,7,0,1,0,,,,0
427,82,68,14,0,51,34,100,6,0,1,0,,20,,0
428,84,68,16,0,35,51,11,20,1,1,0,241,,12650,0
429,100,68,16,0,35,51,11,20,1,1,0,241,,12636,0
430,100,68,14,0,35,52,100,10,0,1,0,,20,,0
431,88,68,20,0,50,33,103,6,0,1,0,,,,0
432,82,68,14,0,50,34,100,6,0,1,0,,20,,0
433,88,68,20,0,34,50,103,7,0,1,0,,,,0
434,82,68,14,0,35,52,100,10,0,1,0,,20,,0
435,100,68,16,0,35,51,11,20,1,1,0,241,,12645,0
436,100,68,14,0,35,52,100,10,0,1,0,,20,,0
437,100,68,16,0,35,51,11,20,1,1,0,241,,12668,0
438,100,68,14,0,35,52,100,10,0,1,0,,20,,0
439,100,68,16,0,35,51,11,20,1,1,0,241,,12672,0
440,100,68,14,0,35,52,100,10,0,1,0,,20,,0
441,88,68,20,0,53,35,103,6,0,1,0,,,,0
442,88,68,20,0,53,35,103,6,0,1,0,,,,0
443,88,68,20,0,53,35,103,6,0,1,0,,,,0
444,88,68,20,0,53,35,103,6,0,1,0,,,,0
445,88,68,20,0,36,53,103,7,0,1,0,,,,0
446,88,68,20,0,36,53,103,7,0,1,0,,,,0
447,82,68,14,0,53,36,100,6,0,1,0,,20,,0
448,88,68,20,0,36,53,103,7,0,1,0,,,,0
449,88,68,20,0,36,53,103,7,0,1,0,,,,0
450,82,68,14,0,54,36,100,6,0,1,0,,20,,0
451,82,68,14,0,54,36,100,6,0,1,0,,20,,0
452,84,68,16,0,37,54,11,20,1,1,0,241,,12639,0
453,82,68,14,0,54,36,100,6,0,1,0,,20,,0
454,84,68,16,0,37,54,11,20,1,1,0,241,,12649,0
455,84,68,16,0,37,54,11,20,1,1,0,241,,12646,0
456,88,68,20,0,53,35,103,6,0,1,0,,,,0
457,82,68,14,0,37,55,100,10,0,1,0,,20,,0
458,82,68,14,0,37,55,100,10,0,1,0,,20,,0
459,100,68,16,0,37,54,11,20,1,1,0,241,,12667,0
460,100,68,14,0,37,55,100,10,0,1,0,,20,,0
461,82,68,14,0,37,55,100,10,0,1,0,,20,,0
462,88,68,20,0,36,53,103,7,0,1,0,,,,0
463,82,68,14,0,53,36,100,6,0,1,0,,20,,0
464,100,68,16,0,37,54,11,20,1,1,0,241,,12674,0
465,100,68,14,0,37,55,100,10,0,1,0,,20,,0
466,88,68,20,0,56,37,103,6,0,1,0,,,,0
